"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.40950644893701e-13,16,73,11.9690064406447,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," ERBB2  AKT1  AKT2  GSTM1  MDM2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  MAPK1  MAPK3  BAX  BCL2  TOP2A  CASP3  CASP9"
7.51024756087228e-13,15,62,13.2117561013165,"Path:hsa04213 Longevity regulating pathway-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04213 "," ADCY1  AKT1  AKT2  FOXO1  MTOR  HDAC1  HDAC2  IGF1R  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  RPS6KB1"
1.23989411395508e-12,17,89,10.4308546298034,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CAMKK2  ADCY1  AKT1  AKT2  FOXO1  MTOR  IGF1R  INSR  IRS1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PPARG  BAX  RELA  RPS6KB1"
1.3909823433043e-12,20,134,8.15053610230471,"Path:hsa04270 Vascular smooth muscle contraction","http://www.genome.jp/kegg-bin/show_pathway?hsa04270 "," ADCY1  ADORA2A  AGTR1  MYLK  PLA2G1B  PLA2G2A  PLA2G5  AVPR1A  PRKCA  PRKCD  PRKCE  PRKCQ  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  ROCK1  BRAF  ROCK2"
2.08477403468081e-12,18,106,9.27315711262215,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," ADCY1  CYP24A1  EGFR  FGFR1  MMP13  MMP14  MMP15  MMP16  PDE4B  PDE4D  PRKCA  MAPK1  MAPK3  MAP2K1  RAF1  BCL2  BRAF  VDR"
1.310987652738e-11,16,88,9.9288348882621,"Path:hsa04540 Gap junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04540 "," ADCY1  DRD1  DRD2  EGFR  GRB2  GRM5  PDGFRA  PDGFRB  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  SRC  TUBB1"
1.68888407762566e-11,17,104,8.92640444281256,"Path:hsa04064 NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04064 "," CHUK  PARP1  CSNK2A1  CSNK2A2  IKBKB  IL1B  LCK  LYN  PLCG1  PRKCQ  PTGS2  BCL2  RELA  SYK  MAP3K7  BTK  IKBKG"
1.97261359917021e-11,14,64,11.9456294749403,"Path:hsa04929 GnRH secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04929 "," AKT1  AKT2  ESR2  GPER1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1"
5.68233062711572e-11,17,112,8.2888041254688,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," CYP2C19  ALOX12  ALOX15  GABRB3  HTR1A  APP  MAOA  PRKCA  MAPK1  MAPK3  MAP2K1  PTGS1  PTGS2  RAF1  SLC6A4  BRAF  CASP3"
6.52285998359775e-11,17,113,8.21545187657085,"Path:hsa04725 Cholinergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04725 "," ADCY1  CHRM1  CHRM2  AKT1  AKT2  JAK2  ACHE  PIK3CA  PIK3CB  PIK3CD  PIK3CG  PIK3R1  PRKCA  MAPK1  MAPK3  MAP2K1  BCL2"
7.0265346573502e-11,18,130,7.56118964567652,"Path:hsa04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?hsa04650 "," PTK2B  GRB2  LCK  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  PTPN6  RAF1  BRAF  SYK  CASP3"
9.06107689092473e-11,11,37,16.2349867767529,"Path:hsa05216 Thyroid cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05216 "," NTRK1  POLK  PPARG  MAPK1  MAPK3  MAP2K1  MAP2K2  BAX  CCND1  RET  BRAF"
4.37339011889791e-10,20,183,5.96815211862749,"Path:hsa04621 NOD-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04621 "," CHUK  MAPK14  HSP90AA1  HSP90AB1  IKBKB  IL1B  IL6  JAK1  P2RX7  PRKCD  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  BCL2  RELA  MAP3K7  TYK2  IKBKG"
5.598975142558e-10,19,166,6.25038099893608,"Path:hsa04022 cGMP-PKG signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04022 "," ADCY1  ADORA1  AGTR1  AKT1  AKT2  INSR  IRS1  MYLK  ATP1A1  PIK3CG  PRKCE  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  ROCK1  PDE5A  ROCK2"
5.76831463165429e-10,20,186,5.87189160058511,"Path:hsa05034 Alcoholism","http://www.genome.jp/kegg-bin/show_pathway?hsa05034 "," HDAC5  CAMKK2  ADORA2A  DRD1  DRD2  GRB2  HDAC1  HDAC2  MAOA  HDAC7  HDAC8  MAPK1  MAPK3  MAP2K1  RAF1  BRAF  HDAC11  HDAC10  HDAC3  HDAC9"
6.02599239504278e-10,18,148,6.64158549958073,"Path:hsa04723 Retrograde endocannabinoid signaling","http://www.genome.jp/kegg-bin/show_pathway?hsa04723 "," ADCY1  MGLL  CNR1  MAPK14  FAAH  GABRA1  GABRA2  GABRA5  GABRB3  GRM5  PRKCA  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  ABHD6  PTGS2"
1.10000126910958e-09,20,193,5.65892143890586,"Path:hsa05202 Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05202 "," CDK9  CSF1R  FOXO1  FLT1  FLT3  HDAC1  HDAC2  IGF1R  IL6  MDM2  MET  MMP3  NTRK1  POLK  PPARG  BAX  RARA  RELA  CCNA2  CCNT1"
1.56832419591706e-09,13,73,9.72481773302383,"Path:hsa04115 p53 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04115 "," CDK4  CHEK1  CHEK2  MDM2  SERPINE1  BAX  CCND1  BCL2  CASP3  CASP9  CCNB1  CCNE1  CCNB2"
2.12558145041304e-09,12,61,10.7426738135295,"Path:hsa00590 Arachidonic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00590 "," CYP2C19  EPHX2  ALOX12  ALOX15  HPGDS  PLA2G1B  PLA2G2A  PLA2G5  PTGS1  PTGS2  TBXAS1  AKR1C3"
2.60109739660454e-09,13,76,9.34094334882552,"Path:hsa05140 Leishmaniasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05140 "," MAPK14  IL1B  ITGA4  ITGB1  JAK1  JAK2  NOS2  MAPK1  MAPK3  PTGS2  PTPN6  RELA  MAP3K7"
5.41487284996194e-09,16,131,6.66975168066461,"Path:hsa04114 Oocyte meiosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04114 "," CDK2  ADCY1  MAPK14  IGF1R  AR  PGR  PLK1  MAPK1  MAPK3  MAP2K1  RPS6KA3  AURKA  CCNB1  CCNE1  CCNB2  CDK1"
8.18731049120678e-09,17,154,6.02822118215913,"Path:hsa04921 Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," CAMKK2  ADCY1  EGFR  MYLK  OXTR  PIK3CG  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  PTGS2  RAF1  CCND1  ROCK1  SRC  ROCK2"
2.38608068734922e-08,7,17,22.4858907763583,"Path:hsa00910 Nitrogen metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00910 "," CA14  CA1  CA2  CA4  CA6  CA7  CA9"
2.84486459715226e-08,12,76,8.62240924506971,"Path:hsa05133 Pertussis","http://www.genome.jp/kegg-bin/show_pathway?hsa05133 "," MAPK14  IL1B  IL6  ITGB1  NOS2  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  RELA  CASP3"
3.22757386017529e-08,11,62,9.68862114096543,"Path:hsa00140 Steroid hormone biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00140 "," CYP17A1  CYP19A1  HSD11B1  HSD11B2  HSD17B1  STS  HSD17B7  SRD5A1  SRD5A2  UGT2B7  AKR1C3"
4.87107023759859e-08,14,114,6.70631830172089,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," MAPK14  PTK2B  ITGA4  ITGB1  MMP2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  ROCK1  TXK  ROCK2"
7.40753392981901e-08,11,67,8.96558971253518,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," ADCY1  EP300  GRM5  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  RPS6KA3  BRAF"
7.90671083437173e-08,21,273,4.20066091426473,"Path:hsa05020 Prion disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05020 "," MAPK14  CSNK2A1  CSNK2A2  GSK3B  IL1B  IL6  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCD  MAPK1  MAPK3  MAPK8  MAPK9  MAPK10  BAX  TUBB1  CASP3  CASP9  EIF2AK3"
8.44598451665332e-08,16,159,5.4952042148872,"Path:hsa04217 Necroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04217 "," PARP1  ALOX15  HSP90AA1  HSP90AB1  IL1B  JAK1  JAK2  JAK3  MAPK8  MAPK9  MAPK10  BAX  BCL2  STAT3  STAT6  TYK2"
2.14492419663726e-07,16,170,5.13963217745332,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," CSNK1A1  CSNK2A1  CSNK2A2  EP300  GSK3B  MMP7  PPARD  PRKCA  MAPK8  MAPK9  MAPK10  PSEN1  CCND1  MAP3K7  WNT3A  ROCK2"
2.40598518260018e-07,11,75,8.00926014319809,"Path:hsa03320 PPAR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03320 "," NR1H3  CYP27A1  FABP4  FABP1  FABP3  FABP5  ILK  PPARA  PPARD  PPARG  SCD"
3.2061973315966e-07,9,47,10.4569644035952,"Path:hsa04973 Carbohydrate digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04973 "," AKT1  AKT2  ATP1A1  PIK3CA  PIK3CB  PIK3CD  PIK3R1  SLC2A2  SLC5A1"
3.6548065647554e-07,15,155,5.2847024405266,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CDK4  ADCY1  CYP17A1  AGTR1  EGFR  GSK3B  NR4A1  MAPK1  MAPK3  MAP2K1  MAP2K2  CCND1  BRAF  WNT3A  CCNE1"
5.39967545302404e-07,12,99,6.6192232588414,"Path:hsa04640 Hematopoietic cell lineage","http://www.genome.jp/kegg-bin/show_pathway?hsa04640 "," CSF1R  FCER2  FLT3  ANPEP  IL1B  IL6  ITGA2B  ITGA4  ITGB3  KIT  MME  CD36"
6.57093188903442e-07,9,51,9.63681033272498,"Path:hsa04913 Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04913 "," ADCY1  CYP17A1  CYP19A1  HSD17B1  IGF1R  INSR  HSD17B7  PTGS2  AKR1C3"
6.64547800381847e-07,12,101,6.48814953094355,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," ADCY1  EP300  GSK3B  KIT  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  TYR  WNT3A"
1.71549141455307e-06,11,91,6.60103857955887,"Path:hsa05032 Morphine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05032 "," ADCY1  PDE10A  ADORA1  DRD1  GABRA1  GABRA2  GABRA5  GABRB3  PDE4B  PDE4D  PRKCA"
1.82712044334648e-06,7,30,12.7420047732697,"Path:hsa01523 Antifolate resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01523 "," CHUK  ALOX12  IKBKB  IL1B  IL6  RELA  IKBKG"
1.89570201685952e-06,13,132,5.37811889780864,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," MAPK14  DRD1  DRD2  DRD3  AKT1  AKT2  GSK3A  GSK3B  MAOA  PRKCA  MAPK8  MAPK9  MAPK10"
2.20111416090934e-06,6,20,16.3825775656325,"Path:hsa00100 Steroid biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00100 "," CYP24A1  CYP51A1  DHCR7  HSD17B7  SOAT1  SQLE"
2.65099611892608e-06,9,60,8.19128878281623,"Path:hsa04730 Long-term depression","http://www.genome.jp/kegg-bin/show_pathway?hsa04730 "," IGF1R  LYN  PRKCA  MAPK1  MAPK3  MAP2K1  MAP2K2  RAF1  BRAF"
2.84984166295342e-06,7,32,11.9456294749403,"Path:hsa04215 Apoptosis-multiple species","http://www.genome.jp/kegg-bin/show_pathway?hsa04215 "," MAPK8  MAPK9  MAPK10  BAX  BCL2  CASP3  CASP9"
3.34853917339663e-06,26,495,2.86833007883127,"Path:hsa05168 Herpes simplex virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05168 "," CHUK  AKT1  AKT2  MTOR  IKBKB  IL1B  IL6  ITGB3  JAK1  JAK2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  TLR9  BAX  BCL2  RELA  SRC  SYK  MAP3K7  TYK2  CASP3  CASP9  IKBKG  EIF2AK3"
4.20051015555804e-06,13,142,4.99937813035732,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," AKT1  AKT2  ERN1  MTOR  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  MAPK8  MAPK9  MAPK10  RORA"
5.11564284353743e-06,11,102,5.8891618699986,"Path:hsa05146 Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," ADCY1  IL1B  IL6  NOS2  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PRKCA  RELA  CASP3"
9.6059906826404e-06,9,70,7.02110467098534,"Path:hsa04622 RIG-I-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04622 "," CHUK  MAPK14  IKBKB  MAPK8  MAPK9  MAPK10  RELA  MAP3K7  IKBKG"
2.11508217753471e-05,9,77,6.38282242816849,"Path:hsa05100 Bacterial invasion of epithelial cells","http://www.genome.jp/kegg-bin/show_pathway?hsa05100 "," DNM1  ILK  ITGB1  MET  PIK3CA  PIK3CB  PIK3CD  PIK3R1  SRC"
3.71409973993903e-05,12,149,4.39800740016979,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," ADCY1  MAPK14  AGTR1  AKT1  AKT2  ATP1A1  PIK3CG  PRKCA  MAPK1  MAPK3  BCL2  SLC9A1"
4.38722053105584e-05,8,65,6.72105746282357,"Path:hsa05321 Inflammatory bowel disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05321 "," IL1B  IL2  IL6  RELA  RORA  RORC  STAT3  STAT6"
6.42292108448067e-05,16,266,3.28472733145513,"Path:hsa05012 Parkinson disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05012 "," LRRK2  ADORA2A  DRD1  DRD2  ERN1  MAOA  NFE2L2  PLCG1  MAPK8  MAPK9  MAPK10  BAX  TUBB1  CASP3  CASP9  EIF2AK3"
6.69948749292848e-05,9,89,5.52221715695476,"Path:hsa04976 Bile secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04976 "," ADCY1  HMGCR  ATP1A1  SLC5A1  SLC9A1  SLC10A2  UGT2B7  CA2  ABCG2"
9.13381048525272e-05,8,72,6.06762132060461,"Path:hsa04137 Mitophagy-animal","http://www.genome.jp/kegg-bin/show_pathway?hsa04137 "," CSNK2A1  CSNK2A2  MAPK8  MAPK9  MAPK10  RELA  SRC  EIF2AK3"
0.000100341040230844,8,73,5.98450322032236,"Path:hsa00562 Inositol phosphate metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00562 "," PIK3C2A  PIK3C2G  PIK3CA  PIK3CB  PIK3CD  PIK3CG  PLCG1  PIP4K2C"
0.000124703564831012,7,56,6.82607398568019,"Path:hsa04340 Hedgehog signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04340 "," CSNK1A1  GLI1  GLI2  GSK3B  CCND1  BCL2  SHH"
0.000129252568826129,9,97,5.06677656669045,"Path:hsa04070 Phosphatidylinositol signaling system","http://www.genome.jp/kegg-bin/show_pathway?hsa04070 "," PIK3C2A  PIK3C2G  PIK3CA  PIK3CB  PIK3CD  PIK3R1  PLCG1  PRKCA  PIP4K2C"
0.000172891391330282,7,59,6.47898547793374,"Path:hsa04330 Notch signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04330 "," EP300  HDAC1  HDAC2  PSEN1  PSEN2  ADAM17  NCOR2"
0.000188885057383966,9,102,4.81840516636249,"Path:hsa04972 Pancreatic secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04972 "," ADCY1  ATP1A1  PLA2G1B  PLA2G2A  PLA2G5  PRKCA  SLC9A1  CA2  CCKAR"
0.00021652964149639,6,43,7.61980351889882,"Path:hsa04975 Fat digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04975 "," FABP1  NPC1L1  PLA2G1B  PLA2G2A  PLA2G5  CD36"
0.00021805326346189,10,128,4.26629624105012,"Path:hsa00230 Purine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00230 "," ADCY1  PDE10A  AMPD2  AMPD3  IMPDH1  IMPDH2  PDE4B  PDE4D  ADCY10  PDE5A"
0.000336193688278147,5,30,9.10143198090692,"Path:hsa00591 Linoleic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00591 "," CYP2C19  ALOX15  PLA2G1B  PLA2G2A  PLA2G5"
0.000504233304618404,11,169,3.55440538899324,"Path:hsa04530 Tight junction","http://www.genome.jp/kegg-bin/show_pathway?hsa04530 "," CDK4  ERBB2  ITGB1  PRKCE  MAPK8  MAPK9  MAPK10  CCND1  ROCK1  SRC  ROCK2"
0.000914977869743029,5,37,7.37953944397858,"Path:hsa05143 African trypanosomiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05143 "," F2RL1  IL1B  IL6  TLR9  PRKCA"
0.000950855364764813,15,306,2.67689175909027,"Path:hsa05016 Huntington disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05016 "," EP300  ERN1  MTOR  GRM5  HDAC1  HDAC2  PPARG  MAPK8  MAPK9  MAPK10  BAX  SLC1A2  TUBB1  CASP3  CASP9"
0.00100330968881238,6,57,5.74827283004648,"Path:hsa00480 Glutathione metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00480 "," G6PD  GCLM  HPGDS  ANPEP  GSTM1  LAP3"
0.00124266831816623,8,106,4.1214031611654,"Path:hsa04922 Glucagon signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04922 "," EP300  AKT1  AKT2  FOXO1  GYS1  ACACB  PPARA  SLC2A2"
0.00168445933884302,6,63,5.20081827480396,"Path:hsa04623 Cytosolic DNA-sensing pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04623 "," CHUK  IKBKB  IL1B  IL6  RELA  IKBKG"
0.00168445933884302,6,63,5.20081827480396,"Path:hsa05217 Basal cell carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05217 "," GLI1  GLI2  GSK3B  POLK  BAX  SHH"
0.00188253666135904,10,169,3.23127762635749,"Path:hsa04141 Protein processing in endoplasmic reticulum","http://www.genome.jp/kegg-bin/show_pathway?hsa04141 "," ERN1  HSP90AA1  HSP90AB1  NFE2L2  MAPK8  MAPK9  MAPK10  BAX  BCL2  EIF2AK3"
0.00195755283847108,4,26,8.40132182852946,"Path:hsa00790 Folate biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00790 "," AKR1B1  ALPL  AKR1B10  AKR1C3"
0.00200495033413585,12,232,2.82458233890215,"Path:hsa04714 Thermogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04714 "," ADCY1  MGLL  CNR1  MAPK14  FGFR1  KDM1A  MTOR  GRB2  PPARG  ADCY10  RPS6KA3  RPS6KB1"
0.00200495033413585,7,89,4.29505778874259,"Path:hsa04727 GABAergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04727 "," ADCY1  GABRA1  GABRA2  GABRA5  GABRB3  PRKCA  SRC"
0.0024183230420284,7,92,4.15500155650099,"Path:hsa05323 Rheumatoid arthritis","http://www.genome.jp/kegg-bin/show_pathway?hsa05323 "," CTSK  CTSL  FLT1  IL1B  IL6  MMP3  VEGFA"
0.00243124646806302,6,68,4.81840516636249,"Path:hsa05204 Chemical carcinogenesis-DNA adducts","http://www.genome.jp/kegg-bin/show_pathway?hsa05204 "," CYP2C19  HPGDS  GSTM1  HSD11B1  PTGS2  UGT2B7"
0.0026081567226755,6,69,4.7485732074297,"Path:hsa04924 Renin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04924 "," ADORA1  ACE  AGTR1  PTGER2  PTGER4  REN"
0.00309349180456024,5,49,5.57230529443281,"Path:hsa05030 Cocaine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05030 "," DRD1  DRD2  MAOA  RELA  CDK5R1"
0.00309349180456024,5,49,5.57230529443281,"Path:hsa05144 Malaria","http://www.genome.jp/kegg-bin/show_pathway?hsa05144 "," IL1B  IL6  MET  TLR9  CD36"
0.00358757805463229,7,99,3.86121356765748,"Path:hsa04061 Viral protein interaction with cytokine and cytokine receptor","http://www.genome.jp/kegg-bin/show_pathway?hsa04061 "," CCR1  CCR5  CSF1R  IL2  IL6  CXCR1  CXCR2"
0.00365957287620794,5,51,5.35378351818054,"Path:hsa04979 Cholesterol metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa04979 "," CYP27A1  SOAT1  TSPO  SOAT2  CD36"
0.00416149147529438,6,76,4.31120462253486,"Path:hsa04971 Gastric acid secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04971 "," KCNJ1  MYLK  ATP1A1  PRKCA  SLC9A1  CA2"
0.00429381871356512,5,53,5.15175395145675,"Path:hsa04961 Endocrine and other factor-regulated calcium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04961 "," DNM1  ESR1  ATP1A1  PRKCA  VDR"
0.00500186193147733,6,79,4.14748799129936,"Path:hsa00983 Drug metabolism-other enzymes","http://www.genome.jp/kegg-bin/show_pathway?hsa00983 "," DUT  GSTM1  IMPDH1  IMPDH2  UGT2B7  CES2"
0.00584186251579437,5,57,4.79022735837206,"Path:hsa05134 Legionellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05134 "," IL1B  IL6  RELA  CASP3  CASP9"
0.00754403750026855,4,38,5.74827283004648,"Path:hsa05340 Primary immunodeficiency","http://www.genome.jp/kegg-bin/show_pathway?hsa05340 "," JAK3  LCK  BTK  IKBKG"
0.00757748300334999,7,114,3.35315915086044,"Path:hsa04724 Glutamatergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04724 "," ADCY1  GRIK1  GRM5  PRKCA  MAPK1  MAPK3  SLC1A2"
0.00898365428099508,4,40,5.46085918854415,"Path:hsa05033 Nicotine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05033 "," GABRA1  GABRA2  GABRA5  GABRB3"
0.00923793877335811,6,90,3.64057279236277,"Path:hsa05410 Hypertrophic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05410 "," ACE  IL6  ITGA2B  ITGA4  ITGB1  ITGB3"
0.0101001022708964,11,251,2.39320522207114,"Path:hsa04144 Endocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04144 "," CCR5  DNM1  EGFR  FGFR3  FGFR2  IGF1R  CXCR1  CXCR2  MDM2  PDGFRA  SRC"
0.0120883596021209,3,23,7.12285981114455,"Path:hsa04964 Proximal tubule bicarbonate reclamation","http://www.genome.jp/kegg-bin/show_pathway?hsa04964 "," ATP1A1  CA2  CA4"
0.0126023458979094,5,69,3.95714433952475,"Path:hsa00982 Drug metabolism-cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," CYP2C19  HPGDS  GSTM1  MAOA  UGT2B7"
0.0126023458979094,5,69,3.95714433952475,"Path:hsa05031 Amphetamine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05031 "," DRD1  HDAC1  HDAC2  MAOA  PRKCA"
0.0134930278095781,6,98,3.34338317665969,"Path:hsa04925 Aldosterone synthesis and secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04925 "," ADCY1  AGTR1  NR4A1  ATP1A1  PRKCA  PRKCE"
0.0140781697969498,6,99,3.3096116294207,"Path:hsa00564 Glycerophospholipid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00564 "," LYPLA1  ACHE  PLA2G1B  PLA2G2A  PLA2G5  GNPAT"
0.0166244634679164,3,26,6.3009913713971,"Path:hsa00592 alpha-Linolenic acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00592 "," PLA2G1B  PLA2G2A  PLA2G5"
0.0186742509824829,4,50,4.36868735083532,"Path:hsa00330 Arginine and proline metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00330 "," ALDH2  MAOA  NOS2  LAP3"
0.0186742509824829,4,50,4.36868735083532,"Path:hsa00565 Ether lipid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00565 "," PLA2G1B  PLA2G2A  PLA2G5  PLA2G7"
0.0226444371264646,4,53,4.1214031611654,"Path:hsa00600 Sphingolipid metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00600 "," SPHK2  GBA2  UGCG  SPHK1"
0.0244125031211848,13,364,1.95030685305148,"Path:hsa05014 Amyotrophic lateral sclerosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05014 "," HDAC6  SIGMAR1  MAPK14  ERN1  MTOR  NOS2  BAX  BCL2  SLC1A2  TUBB1  CASP3  CASP9  EIF2AK3"
0.0276886746684157,5,85,3.21227011090832,"Path:hsa01232 Nucleotide metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa01232 "," DUT  AMPD2  AMPD3  IMPDH1  IMPDH2"
0.0276886746684157,5,85,3.21227011090832,"Path:hsa04610 Complement and coagulation cascades","http://www.genome.jp/kegg-bin/show_pathway?hsa04610 "," F2  F2R  F3  F9  SERPINE1"
0.0276886746684157,5,85,3.21227011090832,"Path:hsa04742 Taste transduction","http://www.genome.jp/kegg-bin/show_pathway?hsa04742 "," GABRA1  GABRA2  GABRA5  HTR1A  P2RX3"
0.0288335078157625,5,86,3.17491813287451,"Path:hsa04911 Insulin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04911 "," ADCY1  ATP1A1  PRKCA  SLC2A2  CCKAR"
0.0304140691597741,3,33,4.96441744413105,"Path:hsa03410 Base excision repair","http://www.genome.jp/kegg-bin/show_pathway?hsa03410 "," PARP1  FEN1  POLB"
0.0310582304455544,2,13,8.40132182852946,"Path:hsa03450 Non-homologous end-joining","http://www.genome.jp/kegg-bin/show_pathway?hsa03450 "," FEN1  PRKDC"
0.0310582304455544,5,88,3.1027609025819,"Path:hsa04512 ECM-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04512 "," ITGA2B  ITGA4  ITGB1  ITGB3  CD36"
